product_type,product_name,sales_volume,price,sale_time,date,platform,brand,reviews,rating,is_promo
Bút kẻ mày,Innovative contextually-based hierarchy,4360.0,176.1,Tháng 8,2024-09-14,Lazada,Neutrogena,136,2.5,1
Bút kẻ mày,Multi-lateral demand-driven open architecture,2975.0,106.71,Tháng 3,2023-07-31,Shopee,Physiogel,445,4.0,1
Bút kẻ mày,Proactive analyzing projection,2127.0,461.24,Tháng 10,2023-08-01,Shopee,MAC Cosmetics,837,3.0,0
Bút kẻ mày,Operative modular adapter,2926.0,274.29,Tháng 6,2022-04-15,Lazada,Apple,190,2.6,0
Bút kẻ mày,Optional mission-critical access,2151.0,283.11,Tháng 1,2023-09-05,Lazada,Innisfree,656,2.9,0
Bút kẻ mày,Realigned upward-trending software,642.0,343.39,Tháng 7,2024-01-23,Lazada,Biore,240,4.4,0
Bút kẻ mày,Vision-oriented well-modulated focus group,2417.0,193.31,Tháng 8,2024-07-03,Shopee,Bobbi Brown,44,1.7,0
Bút kẻ mày,Persevering responsive circuit,4612.0,23.84,Tháng 11,2023-08-27,Shopee,Pampers,484,4.6,1
Bút kẻ mày,Balanced needs-based middleware,136.0,286.7,Tháng 6,2023-02-01,Shopee,Olay,377,2.4,0
Bút kẻ mày,Inverse holistic task-force,3393.0,129.57,Tháng 5,2023-05-05,Lazada,Yves Saint Laurent,185,1.9,1
Bút kẻ mày,User-friendly empowering open system,2302.0,102.61,Tháng 5,2024-05-04,Lazada,The Ordinary,635,3.2,1
Bút kẻ mày,De-engineered 6thgeneration encryption,4333.0,396.47,Tháng 4,2021-11-20,Lazada,Fanta,838,3.2,0
Bút kẻ mày,Self-enabling cohesive emulation,3075.0,289.91,Tháng 7,2022-03-05,Shopee,Aveda,419,1.6,0
Bút kẻ mày,Cross-group dynamic instruction set,2588.0,21.08,Tháng 1,2022-06-09,Lazada,Axe,822,1.0,1
Bút kẻ mày,Organic reciprocal toolset,1464.0,400.87,Tháng 8,2022-04-27,Lazada,Olay,440,4.2,0
Bút kẻ mày,Multi-lateral exuding system engine,1708.0,119.12,Tháng 12,2022-12-05,Shopee,Almay,537,4.4,1
Bút kẻ mày,Face-to-face explicit secured line,355.0,19.82,Tháng 2,2023-06-16,Lazada,Shiseido,396,3.0,1
Bút kẻ mày,Synchronized reciprocal superstructure,4258.0,448.93,Tháng 3,2022-04-07,Shopee,Uniqlo,185,3.5,0
Bút kẻ mày,Cross-platform secondary analyzer,2634.0,234.57,Tháng 12,2023-01-18,Lazada,H&M,22,2.1,0
Bút kẻ mày,Centralized background projection,1763.0,436.55,Tháng 11,2023-03-20,Shopee,Sally Hansen,591,1.8,0
Bút kẻ mày,Realigned web-enabled productivity,221.0,419.47,Tháng 11,2022-09-01,Lazada,Eucerin,580,4.2,0
Bút kẻ mày,Proactive context-sensitive knowledgebase,3636.0,182.92,Tháng 1,2023-02-12,Shopee,Fenty Beauty,217,3.5,0
Bút kẻ mày,Polarized asynchronous flexibility,1427.0,420.17,Tháng 9,2022-03-04,Lazada,Maybelline,642,3.6,0
Bút kẻ mày,Customer-focused grid-enabled system engine,1454.0,466.6,Tháng 4,2023-10-30,Shopee,Anastasia Beverly Hills,530,4.4,0
Bút kẻ mày,Fundamental neutral model,4541.0,460.18,Tháng 12,2023-11-10,Lazada,H&M,382,1.3,0
Bút kẻ mày,Fully-configurable dedicated migration,4442.0,194.25,Tháng 12,2023-04-30,Shopee,Paula's Choice,179,1.1,1
Bút kẻ mày,Customizable intangible neural-net,2704.0,162.76,Tháng 8,2022-12-18,Shopee,Huda Beauty,731,3.1,1
Bút kẻ mày,Mandatory logistical encoding,56.0,268.52,Tháng 1,2024-06-21,Lazada,Clinique,991,3.8,0
Bút kẻ mày,Enterprise-wide bifurcated attitude,2918.0,13.41,Tháng 3,2024-09-11,Shopee,Dove,659,4.6,1
Bút kẻ mày,Re-engineered grid-enabled contingency,1235.0,58.31,Tháng 12,2024-08-06,Lazada,Dove,328,3.9,1
Bút kẻ mày,Proactive discrete complexity,4427.0,229.29,Tháng 3,2021-12-31,Shopee,Dr. Jart+,78,3.6,1
Bút kẻ mày,Networked transitional function,841.0,316.93,Tháng 11,2022-01-06,Lazada,Garnier SkinActive,956,2.0,0
Bút kẻ mày,Vision-oriented cohesive conglomeration,2566.0,15.22,Tháng 11,2023-11-14,Lazada,Dell,443,3.3,1
Bút kẻ mày,Down-sized client-server success,152.0,283.76,Tháng 12,2022-01-26,Shopee,Mason Jar,161,4.2,0
Bút kẻ mày,Pre-emptive local definition,1376.0,233.8,Tháng 10,2022-08-08,Shopee,Paula's Choice,121,1.1,0
Bút kẻ mày,Vision-oriented didactic function,2996.0,362.72,Tháng 4,2024-08-31,Shopee,Biore,15,2.8,0
Bút kẻ mày,Intuitive well-modulated project,567.0,226.6,Tháng 9,2022-09-09,Lazada,LANEIGE,815,1.4,0
Bút kẻ mày,Optimized explicit encoding,2408.0,273.8,Tháng 8,2024-02-23,Shopee,Benton,860,2.4,0
Bút kẻ mày,Multi-tiered upward-trending throughput,1110.0,333.8,Tháng 5,2023-04-05,Lazada,LG,365,4.4,0
Bút kẻ mày,Intuitive exuding task-force,1418.0,412.51,Tháng 4,2022-03-09,Lazada,Olay,270,1.2,0
Bút kẻ mắt,Ameliorated context-sensitive adapter,4660.0,274.52,Tháng 5,2024-04-09,Shopee,Benton,860,3.4,0
Bút kẻ mắt,Virtual value-added function,547.0,420.54,Tháng 5,2024-01-06,Shopee,Jojoba Oil,748,1.4,0
Bút kẻ mắt,Streamlined logistical standardization,2639.0,194.44,Tháng 4,2021-12-14,Lazada,Maybelline,991,1.9,0
Bút kẻ mắt,Re-contextualized even-keeled conglomeration,943.0,397.36,Tháng 7,2022-11-20,Shopee,Fenty Beauty,837,3.8,0
Bút kẻ mắt,Secured secondary application,1339.0,212.53,Tháng 4,2022-06-06,Lazada,Bobbi Brown,272,3.5,0
Bút kẻ mắt,Digitized client-driven alliance,688.0,79.81,Tháng 11,2022-08-20,Lazada,Make Up For Ever,61,2.9,1
Bút kẻ mắt,Open-architected composite extranet,104.0,361.67,Tháng 3,2022-02-28,Shopee,Smashbox,149,3.5,0
Bút kẻ mắt,Optimized client-server access,4009.0,100.38,Tháng 5,2024-07-03,Lazada,Clinique,650,2.4,1
Bút kẻ mắt,Multi-layered directional emulation,3558.0,202.55,Tháng 4,2024-03-27,Shopee,CeraVe,391,2.0,0
Bút kẻ mắt,Robust 24hour productivity,4343.0,106.55,Tháng 10,2022-06-23,Lazada,Tatcha,296,2.9,1
Bút kẻ mắt,Proactive coherent Graphic Interface,2044.0,135.03,Tháng 8,2023-08-13,Shopee,SK-II,899,4.5,1
Bút kẻ mắt,Right-sized background application,4636.0,406.87,Tháng 6,2024-01-08,Lazada,Bobbi Brown,755,2.0,0
Bút kẻ mắt,Function-based homogeneous capacity,4582.0,200.3,Tháng 3,2024-10-08,Shopee,Tarte Cosmetics,780,2.6,1
Bút kẻ mắt,Secured web-enabled standardization,2463.0,363.83,Tháng 11,2022-11-07,Shopee,Physiogel,430,2.0,0
Bút kẻ mắt,Virtual transitional pricing structure,3928.0,271.56,Tháng 4,2024-09-23,Lazada,MAC Cosmetics,196,1.4,0
Bút kẻ mắt,Reverse-engineered dedicated intranet,3730.0,336.74,Tháng 12,2022-02-06,Lazada,Eucerin,328,3.2,0
Bút kẻ mắt,Innovative demand-driven leverage,4956.0,128.03,Tháng 8,2024-06-16,Shopee,Nike,930,1.9,1
Bút kẻ mắt,Multi-tiered multi-tasking moratorium,4000.0,135.8,Tháng 10,2024-05-20,Lazada,H&M,985,2.5,1
Bút kẻ mắt,Synergistic needs-based flexibility,3130.0,332.01,Tháng 12,2021-11-20,Lazada,Althea,198,5.0,0
Bút kẻ mắt,Total transitional hierarchy,4449.0,366.09,Tháng 2,2023-11-20,Lazada,Fanta,677,2.9,0
Bút kẻ mắt,Team-oriented 5thgeneration orchestration,4598.0,258.65,Tháng 5,2022-12-26,Lazada,H&M,400,2.7,0
Bút kẻ mắt,Sharable 4thgeneration paradigm,3681.0,183.42,Tháng 3,2022-08-03,Lazada,MAC Cosmetics,776,3.3,0
Bút kẻ mắt,Upgradable eco-centric Graphic Interface,1222.0,375.23,Tháng 11,2022-11-21,Lazada,Huda Beauty,176,3.8,0
Bút kẻ mắt,Persistent scalable hardware,2708.0,182.1,Tháng 8,2024-02-05,Lazada,Dove Body Wash,312,4.2,0
Bút kẻ mắt,Inverse background matrix,4242.0,226.76,Tháng 2,2021-12-28,Shopee,Olay,797,2.6,1
Bút kẻ mắt,Multi-layered tertiary archive,4427.0,242.79,Tháng 3,2022-04-28,Lazada,L'Oréal Professionnel,317,2.4,0
Bút kẻ mắt,Advanced motivating circuit,3144.0,184.85,Tháng 2,2022-08-23,Lazada,Eucerin,829,1.8,0
Bút kẻ mắt,Self-enabling bottom-line archive,3269.0,146.66,Tháng 10,2024-07-19,Shopee,Uniqlo,793,3.8,1
Bút kẻ mắt,Team-oriented discrete info-mediaries,275.0,272.93,Tháng 6,2023-08-16,Lazada,Estée Lauder,954,2.2,0
Bút kẻ mắt,Team-oriented high-level implementation,3379.0,47.81,Tháng 2,2023-06-02,Lazada,Sunsilk,350,3.8,1
Bút kẻ mắt,Innovative uniform database,9.0,459.27,Tháng 3,2023-01-01,Lazada,Benefit Cosmetics,62,4.9,0
Bút kẻ mắt,Face-to-face well-modulated groupware,4407.0,163.03,Tháng 8,2023-11-05,Shopee,L'Oreal Elvive,821,4.8,1
Bút kẻ mắt,Innovative content-based implementation,1812.0,378.35,Tháng 9,2024-09-07,Lazada,Dove,855,2.7,0
Bút kẻ mắt,Extended empowering synergy,653.0,165.39,Tháng 8,2024-10-02,Lazada,Jojoba Oil,126,4.4,0
Bút kẻ mắt,Persevering client-server hierarchy,1402.0,300.33,Tháng 7,2023-11-24,Lazada,Eucerin,688,1.2,0
Bút kẻ mắt,Synergistic holistic success,3347.0,437.72,Tháng 4,2024-10-11,Lazada,MAC Cosmetics,601,1.4,0
Bút kẻ mắt,Stand-alone 5thgeneration alliance,2483.0,76.24,Tháng 8,2023-01-12,Shopee,Olay Regenerist,406,1.2,1
Bút kẻ mắt,Profound high-level complexity,530.0,31.58,Tháng 5,2023-07-09,Lazada,L'Oreal Elvive,52,4.5,1
Bút kẻ mắt,Self-enabling stable challenge,4943.0,350.77,Tháng 8,2023-12-04,Lazada,TRESemmé,707,3.3,0
Bút kẻ mắt,Face-to-face content-based productivity,3519.0,402.33,Tháng 7,2022-10-12,Shopee,Estée Lauder,57,3.1,0
Bút kẻ mắt,Organized zero-defect strategy,4473.0,498.57,Tháng 2,2023-06-15,Shopee,Olay,187,4.3,0
Bút kẻ mắt,Reverse-engineered radical middleware,4516.0,144.45,Tháng 1,2023-07-24,Lazada,Pampers,26,2.9,1
Bút kẻ mắt,Innovative hybrid pricing structure,2211.0,87.81,Tháng 4,2022-08-09,Lazada,Etude House,820,3.2,1
Bút kẻ mắt,Reduced intermediate Graphical User Interface,3636.0,137.99,Tháng 12,2022-03-17,Shopee,Eucerin,426,3.8,1
Bút kẻ mắt,Secured web-enabled migration,3553.0,79.23,Tháng 9,2024-06-29,Lazada,Nestle,242,3.7,1
Bút kẻ mắt,Front-line stable solution,82.0,323.42,Tháng 3,2022-05-28,Shopee,Avène,148,1.6,0
Bút kẻ mắt,Diverse 24/7 middleware,421.0,374.42,Tháng 12,2023-09-25,Lazada,TIGI,649,2.5,0
Bút kẻ mắt,Organic actuating framework,543.0,491.8,Tháng 7,2023-09-07,Lazada,Dior,421,4.2,0
Bút kẻ mắt,User-centric national portal,4560.0,393.58,Tháng 9,2023-04-25,Shopee,Revlon,58,3.9,0
Bút kẻ mắt,Re-contextualized local complexity,4742.0,464.19,Tháng 10,2023-01-11,Shopee,Nivea,458,3.6,0
Bút kẻ mắt,Enterprise-wide coherent architecture,1584.0,183.99,Tháng 7,2023-12-16,Lazada,Sony,920,1.9,0
Bút kẻ mắt,Optimized didactic open architecture,1521.0,98.82,Tháng 1,2024-02-07,Shopee,Coca-Cola,509,4.7,1
Bút kẻ mắt,Persistent static neural-net,588.0,90.7,Tháng 11,2022-02-20,Lazada,Paula's Choice,5,4.7,1
Bút kẻ mắt,Triple-buffered responsive adapter,2058.0,459.57,Tháng 8,2021-12-26,Shopee,Huda Beauty,819,4.8,0
Bút kẻ mắt,Reactive needs-based Graphical User Interface,3067.0,250.34,Tháng 10,2022-11-03,Lazada,Aveeno,48,3.7,0
Bút kẻ mắt,Fundamental incremental contingency,198.0,234.7,Tháng 6,2024-05-16,Shopee,Head & Shoulders,132,3.4,0
Bút kẻ mắt,Persevering user-facing task-force,1033.0,490.49,Tháng 4,2022-04-03,Shopee,Yves Rocher,956,3.9,0
Bút kẻ mắt,Stand-alone motivating software,225.0,374.12,Tháng 12,2023-12-20,Shopee,L'Occitane,353,2.1,0
Bút kẻ mắt,Configurable systemic budgetary management,3025.0,420.3,Tháng 4,2022-01-01,Lazada,Make Up For Ever,928,4.5,0
Bút kẻ mắt,Seamless well-modulated challenge,4044.0,45.99,Tháng 8,2023-05-25,Lazada,Yves Saint Laurent,560,1.2,1
Bút kẻ mắt,Cloned high-level data-warehouse,2859.0,109.25,Tháng 2,2022-12-19,Shopee,TRESemmé,719,4.8,1
Bút kẻ mắt,Grass-roots zero administration complexity,1276.0,414.56,Tháng 2,2024-03-18,Lazada,The Ordinary,981,2.8,0
Bút kẻ mắt,Balanced mobile leverage,545.0,27.36,Tháng 8,2023-09-06,Lazada,Dove Body Wash,2,2.5,1
Bút kẻ mắt,Triple-buffered bifurcated concept,2632.0,475.46,Tháng 4,2022-10-04,Shopee,Dr. Jart+,921,1.8,0
Bút kẻ mắt,Re-engineered executive hierarchy,3676.0,426.56,Tháng 6,2022-11-08,Shopee,Chanel,848,3.6,0
Bút kẻ mắt,Secured dedicated open architecture,4544.0,366.83,Tháng 2,2024-03-16,Shopee,Hada Labo,105,1.5,0
Bút kẻ mắt,Triple-buffered transitional encoding,491.0,478.25,Tháng 7,2023-09-15,Shopee,L'Occitane,203,1.9,0
Bút kẻ mắt,Proactive foreground infrastructure,2079.0,11.82,Tháng 10,2022-07-05,Lazada,Colgate,398,3.9,1
Bút kẻ mắt,Decentralized real-time support,3651.0,313.21,Tháng 12,2024-03-13,Shopee,Wella,105,2.9,0
Bút kẻ mắt,Open-source non-volatile neural-net,3752.0,383.96,Tháng 11,2024-09-29,Shopee,Missha,448,1.3,0
Bút kẻ mắt,Face-to-face attitude-oriented intranet,3527.0,15.37,Tháng 2,2023-11-08,Lazada,Nivea,616,3.0,1
Bút kẻ mắt,Ergonomic methodical interface,1692.0,50.99,Tháng 10,2022-11-12,Lazada,Bioré,458,2.3,1
Bút kẻ mắt,Reduced transitional core,1533.0,40.23,Tháng 9,2023-10-21,Lazada,L'Oreal Paris,340,4.1,1
Bút kẻ mắt,Object-based user-facing neural-net,668.0,266.4,Tháng 1,2024-09-23,Lazada,TRESemmé,390,3.8,0
Bút kẻ mắt,Visionary bifurcated artificial intelligence,511.0,469.1,Tháng 12,2021-12-05,Lazada,Dove,412,4.9,0
Bút kẻ mắt,Stand-alone actuating Local Area Network,446.0,136.36,Tháng 9,2024-03-07,Lazada,Almay,399,1.6,0
Bút kẻ mắt,Advanced analyzing projection,545.0,58.15,Tháng 2,2023-05-18,Shopee,SK-II,330,4.4,1
Bút kẻ mắt,Enhanced even-keeled capability,2776.0,223.88,Tháng 7,2023-08-24,Lazada,Pond's,702,1.4,0
Bút kẻ mắt,Ameliorated incremental ability,1986.0,215.06,Tháng 3,2022-05-12,Lazada,Apple,915,2.2,0
Bút kẻ mắt,Re-engineered value-added superstructure,943.0,497.47,Tháng 12,2023-02-12,Shopee,LANEIGE,902,1.2,0
Bút kẻ mắt,Cross-group fault-tolerant extranet,3316.0,319.8,Tháng 9,2023-10-04,Shopee,L'Occitane,840,3.3,0
Bút kẻ mắt,Robust national product,1753.0,103.32,Tháng 10,2023-01-18,Shopee,Sony,660,3.8,1
Bút kẻ mắt,Proactive 5thgeneration open architecture,346.0,32.45,Tháng 11,2024-03-03,Lazada,Nestle,149,1.9,1
Bút kẻ mắt,Organized responsive challenge,1384.0,485.01,Tháng 3,2023-08-29,Shopee,L'Oréal,185,3.7,0
Bảng phấn mắt,Multi-layered system-worthy solution,1714.0,215.34,Tháng 8,2024-08-04,Shopee,Neutrogena,322,2.1,0
Bảng phấn mắt,Secured foreground info-mediaries,444.0,472.13,Tháng 3,2022-07-11,Lazada,SK-II,555,1.3,0
Bảng phấn mắt,Operative even-keeled leverage,4144.0,49.12,Tháng 6,2024-07-24,Lazada,Zara,463,3.2,1
Bảng phấn mắt,Visionary static success,4623.0,383.71,Tháng 2,2024-07-16,Shopee,Make Up For Ever,616,2.0,0
Bảng phấn mắt,Visionary grid-enabled projection,2790.0,433.94,Tháng 12,2022-03-13,Shopee,SNAILWHITE,637,3.0,0
Bảng phấn mắt,Upgradable systemic archive,3575.0,375.83,Tháng 2,2023-08-03,Lazada,The Inkey List,532,4.9,0
Bảng phấn mắt,Synergized zero administration alliance,4919.0,442.37,Tháng 7,2023-09-22,Lazada,Dove,467,4.1,0
Bảng phấn mắt,Mandatory 6thgeneration algorithm,457.0,163.16,Tháng 12,2023-08-06,Shopee,Innisfree,324,3.0,0
Bảng phấn mắt,Optimized fault-tolerant knowledgebase,3095.0,342.28,Tháng 12,2021-12-09,Shopee,Dr. Jart+,928,3.8,0
Bảng phấn mắt,Switchable mission-critical algorithm,4630.0,125.26,Tháng 11,2022-06-11,Shopee,Burt's Bees,325,1.4,1
Bảng phấn mắt,Persevering static circuit,2373.0,186.86,Tháng 2,2023-11-28,Lazada,Biore,518,4.5,0
Bảng phấn mắt,Assimilated context-sensitive moderator,2193.0,322.37,Tháng 1,2022-02-26,Shopee,Fenty Beauty,69,2.4,0
Bảng phấn mắt,Enhanced client-driven approach,4728.0,51.45,Tháng 9,2023-10-28,Shopee,Nike,219,2.3,1
Bảng phấn mắt,Organic client-server portal,1553.0,345.69,Tháng 8,2023-05-02,Lazada,Dove,638,1.4,0
Bảng phấn mắt,Optional directional initiative,3098.0,33.24,Tháng 6,2022-09-30,Lazada,Coty,958,3.1,1
Bảng phấn mắt,Universal coherent middleware,2898.0,248.59,Tháng 2,2024-05-25,Lazada,Freeman,832,4.0,0
Bảng phấn mắt,Expanded optimal knowledgebase,987.0,125.31,Tháng 7,2023-05-27,Shopee,Biore,225,4.6,0
Bảng phấn mắt,Synchronized intangible adapter,2323.0,479.66,Tháng 5,2022-07-06,Lazada,Revlon Colorstay,202,4.7,0
Bảng phấn mắt,Inverse dedicated protocol,1327.0,418.02,Tháng 4,2022-05-11,Shopee,TRESemmé,378,4.8,0
Bảng phấn mắt,Persevering 5thgeneration flexibility,3943.0,400.27,Tháng 4,2024-08-12,Lazada,Aveda,164,2.7,0
Bảng phấn mắt,Progressive fault-tolerant software,130.0,384.06,Tháng 1,2024-06-12,Lazada,Clinique for Men,436,1.0,0
Bảng phấn mắt,Synergistic reciprocal parallelism,605.0,274.19,Tháng 6,2022-10-18,Lazada,Nike,534,1.7,0
Bảng phấn mắt,Self-enabling radical leverage,1859.0,425.36,Tháng 5,2024-04-01,Lazada,Zalora,398,3.7,0
Bảng phấn mắt,Decentralized global website,2208.0,410.33,Tháng 9,2023-04-02,Shopee,Pampers,853,4.9,0
Bảng phấn mắt,Innovative client-driven encryption,3885.0,205.39,Tháng 4,2024-05-05,Shopee,Uniqlo,495,1.2,0
Bảng phấn mắt,Adaptive directional extranet,1601.0,267.65,Tháng 7,2024-05-12,Shopee,The Body Shop,319,2.1,0
Bảng phấn mắt,Progressive executive concept,669.0,125.19,Tháng 9,2023-11-30,Shopee,Tony Moly,797,4.0,0
Bảng phấn mắt,User-friendly global open system,2126.0,92.71,Tháng 4,2022-02-14,Shopee,Clarins,527,1.2,1
Bảng phấn mắt,Operative 24/7 extranet,2948.0,408.19,Tháng 3,2024-05-21,Lazada,Nivea Men,353,2.8,0
Bảng phấn mắt,Quality-focused upward-trending open system,113.0,485.84,Tháng 2,2023-11-23,Shopee,Kraft,312,4.5,0
Bảng phấn mắt,Object-based reciprocal extranet,4973.0,113.27,Tháng 5,2022-11-08,Shopee,Estée Lauder,813,4.1,1
Bảng phấn mắt,Phased stable customer loyalty,1722.0,356.98,Tháng 8,2024-01-17,Shopee,Anastasia Beverly Hills,602,3.7,0
Bảng phấn mắt,User-centric reciprocal initiative,1135.0,27.33,Tháng 10,2023-08-02,Lazada,Innisfree,429,4.0,1
Bảng phấn mắt,Optional 6thgeneration challenge,2471.0,18.64,Tháng 6,2023-03-29,Lazada,Dove,247,3.2,1
Bảng phấn mắt,Mandatory systemic knowledge user,4484.0,59.99,Tháng 5,2023-01-14,Lazada,Make Up For Ever,340,1.1,1
Bảng phấn mắt,Digitized web-enabled pricing structure,2214.0,196.07,Tháng 4,2022-05-04,Lazada,Dr. Jart+,909,4.8,0
Bảng phấn mắt,De-engineered transitional complexity,119.0,32.81,Tháng 11,2023-01-07,Shopee,Missha,819,3.5,1
Bảng phấn mắt,User-friendly motivating strategy,2672.0,87.18,Tháng 7,2023-06-02,Lazada,LG,850,4.3,1
Bảng phấn mắt,Cloned optimal definition,1612.0,276.25,Tháng 6,2023-09-08,Shopee,Glade,317,3.2,0
Bảng phấn mắt,Visionary national hardware,4432.0,171.46,Tháng 8,2024-03-08,Shopee,Althea,296,4.0,1
Bảng phấn mắt,Streamlined bottom-line attitude,1653.0,499.32,Tháng 3,2023-07-02,Shopee,Urban Decay,865,3.3,0
Bảng phấn mắt,Switchable logistical core,537.0,235.73,Tháng 12,2022-02-13,Lazada,Muji,63,1.6,0
Bảng phấn mắt,Assimilated leadingedge monitoring,2014.0,270.14,Tháng 5,2023-09-25,Lazada,Zalora,579,1.2,0
Bảng phấn mắt,Integrated dedicated success,2140.0,72.55,Tháng 10,2022-07-19,Shopee,LG,142,1.6,1
Bảng phấn mắt,Re-contextualized systemic open system,4004.0,418.38,Tháng 10,2022-09-10,Lazada,Essie,468,1.4,0
Bảng phấn mắt,Self-enabling human-resource algorithm,389.0,414.13,Tháng 7,2022-12-24,Shopee,Coca-Cola,667,1.9,0
Bảng phấn mắt,Monitored multi-tasking interface,1947.0,316.97,Tháng 3,2023-08-23,Lazada,Apple,269,3.1,0
Bảng phấn mắt,Profit-focused responsive matrix,3286.0,393.98,Tháng 3,2023-09-03,Lazada,Fa,151,2.8,0
Bảng phấn mắt,Universal optimizing paradigm,890.0,454.45,Tháng 6,2022-06-01,Lazada,Coca-Cola,148,2.0,0
Bảng phấn mắt,Centralized actuating moderator,2207.0,215.77,Tháng 3,2021-12-09,Lazada,Zara,769,2.1,0
Bảng phấn mắt,Integrated directional installation,3299.0,479.38,Tháng 12,2021-11-10,Lazada,Glade,17,1.8,0
Bảng phấn mắt,Customer-focused neutral Internet solution,4646.0,109.46,Tháng 10,2024-08-26,Lazada,Burt's Bees,17,2.7,1
Bảng phấn mắt,Streamlined 6thgeneration function,4012.0,16.16,Tháng 5,2022-01-17,Lazada,TIGI,848,4.6,1
Bảng phấn mắt,Quality-focused attitude-oriented installation,2523.0,11.56,Tháng 11,2023-04-27,Lazada,Hada Labo,1000,1.1,1
Bảng phấn mắt,Universal multimedia methodology,1580.0,137.92,Tháng 2,2023-04-11,Lazada,Vichy,197,1.5,0
Bảng phấn mắt,Devolved tertiary synergy,135.0,151.29,Tháng 6,2023-09-20,Lazada,Dove Body Wash,985,4.9,0
Bảng phấn mắt,Cross-platform directional archive,3588.0,217.28,Tháng 9,2023-10-26,Shopee,Zara,601,2.4,0
Bảng phấn mắt,Self-enabling fault-tolerant paradigm,1302.0,100.97,Tháng 5,2023-10-05,Lazada,Dior,98,3.0,1
Bảng phấn mắt,Configurable full-range task-force,2322.0,390.32,Tháng 5,2023-06-20,Shopee,MAC Cosmetics,631,3.2,0
Bảng phấn mắt,Configurable disintermediate database,3082.0,137.18,Tháng 6,2023-07-19,Lazada,Dove,318,1.1,0
Bảng phấn mắt,Secured tangible time-frame,1661.0,223.22,Tháng 10,2023-07-21,Shopee,Fa,72,4.9,0
Bảng phấn mắt,Persistent secondary functionalities,2419.0,120.73,Tháng 6,2022-11-25,Shopee,Dove Purely Pampering,620,2.8,1
Bảng phấn mắt,Public-key encompassing website,22.0,350.47,Tháng 7,2023-07-17,Shopee,Fanta,902,4.4,0
Bảng phấn mắt,Multi-layered disintermediate capability,2353.0,260.63,Tháng 3,2023-10-11,Shopee,P&G,770,4.0,0
Bảng phấn mắt,Reactive composite toolset,3776.0,213.05,Tháng 9,2022-12-15,Shopee,Pond's,192,3.4,0
Bảng phấn mắt,Profit-focused bifurcated challenge,2691.0,34.42,Tháng 12,2023-06-02,Shopee,Coty,174,2.9,1
Bảng phấn mắt,Profound actuating forecast,20.0,109.91,Tháng 4,2023-09-07,Lazada,Pond's,192,2.9,1
Bảng phấn mắt,Adaptive static protocol,2784.0,200.02,Tháng 1,2024-09-21,Shopee,Adidas,184,4.0,0
Bảng phấn mắt,Synergistic homogeneous Local Area Network,4782.0,487.66,Tháng 10,2024-01-21,Lazada,Coty,212,2.7,0
Bảng phấn mắt,Configurable global data-warehouse,2987.0,88.16,Tháng 10,2023-11-06,Lazada,CeraVe,882,2.0,1
